SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 05 13:53:57 EET 2022
User: optika
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H03366
Integration Time (usec): 2000 (USB4H03366)
Spectra Averaged: 1 (USB4H03366)
Boxcar Smoothing: 0 (USB4H03366)
Correct for Electrical Dark: No (USB4H03366)
Strobe/Lamp Enabled: No (USB4H03366)
Correct for Detector Non-linearity: No (USB4H03366)
Correct for Stray Light: No (USB4H03366)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
291.48	-20.48
291.93	-20.48
292.37	-20.48
292.82	90.11
293.26	26.62
293.70	96.25
294.15	-34.82
294.59	12.29
295.04	-32.77
295.48	-57.34
295.93	-4.10
296.37	-16.38
296.82	8.19
297.26	63.49
297.71	24.58
298.15	-59.39
298.59	24.58
299.04	-75.77
299.48	-10.24
299.93	75.77
300.37	-40.96
300.82	-34.82
301.26	104.45
301.70	67.58
302.15	-45.06
302.59	30.72
303.04	-65.54
303.48	-22.53
303.92	53.25
304.37	-10.24
304.81	14.34
305.26	-10.24
305.70	36.86
306.14	86.01
306.59	-53.25
307.03	38.91
307.47	38.91
307.92	49.15
308.36	14.34
308.81	-18.43
309.25	24.58
309.69	12.29
310.14	18.43
310.58	53.25
311.02	112.64
311.47	-30.72
311.91	45.06
312.36	-34.82
312.80	24.58
313.24	40.96
313.69	20.48
314.13	-67.58
314.57	18.43
315.02	-34.82
315.46	-2.05
315.90	24.58
316.35	73.73
316.79	-30.72
317.23	75.77
317.68	88.06
318.12	-20.48
318.56	38.91
319.00	10.24
319.45	-16.38
319.89	51.20
320.33	-36.86
320.78	38.91
321.22	49.15
321.66	-30.72
322.11	16.38
322.55	-18.43
322.99	108.54
323.43	6.14
323.88	-8.19
324.32	14.34
324.76	-59.39
325.21	4.10
325.65	16.38
326.09	-20.48
326.53	-36.86
326.98	-14.34
327.42	10.24
327.86	-2.05
328.30	24.58
328.75	-32.77
329.19	16.38
329.63	-22.53
330.07	-63.49
330.52	12.29
330.96	-14.34
331.40	6.14
331.84	-8.19
332.29	16.38
332.73	-32.77
333.17	-4.10
333.61	28.67
334.05	-4.10
334.50	-6.14
334.94	28.67
335.38	10.24
335.82	40.96
336.27	0.00
336.71	51.20
337.15	16.38
337.59	-32.77
338.03	-51.20
338.47	-40.96
338.92	40.96
339.36	49.15
339.80	-57.34
340.24	34.82
340.68	96.25
341.13	34.82
341.57	-4.10
342.01	-10.24
342.45	79.87
342.89	26.62
343.33	45.06
343.78	55.30
344.22	6.14
344.66	0.00
345.10	8.19
345.54	-18.43
345.98	32.77
346.43	-10.24
346.87	8.19
347.31	45.06
347.75	26.62
348.19	10.24
348.63	-8.19
349.07	-16.38
349.51	81.92
349.96	51.20
350.40	6.14
350.84	38.91
351.28	-34.82
351.72	-49.15
352.16	26.62
352.60	-67.58
353.04	-43.01
353.49	53.25
353.93	45.06
354.37	49.15
354.81	63.49
355.25	-81.92
355.69	-4.10
356.13	88.06
356.57	30.72
357.01	10.24
357.45	24.58
357.89	-55.30
358.33	75.77
358.78	-10.24
359.22	8.19
359.66	-32.77
360.10	-28.67
360.54	-69.63
360.98	34.82
361.42	-18.43
361.86	10.24
362.30	-45.06
362.74	14.34
363.18	57.34
363.62	34.82
364.06	-61.44
364.50	0.00
364.94	110.59
365.38	73.73
365.82	47.10
366.26	-18.43
366.70	-47.10
367.14	-65.53
367.58	43.01
368.02	16.38
368.46	22.53
368.90	-8.19
369.34	18.43
369.78	-36.86
370.22	4.10
370.66	-6.14
371.10	-2.05
371.54	49.15
371.98	-38.91
372.42	49.15
372.86	8.19
373.30	2.05
373.74	4.10
374.18	-14.34
374.62	36.86
375.06	-75.77
375.50	6.14
375.94	38.91
376.38	-22.53
376.82	-22.53
377.26	-2.05
377.70	-73.73
378.14	51.20
378.58	10.24
379.02	12.29
379.46	-69.63
379.90	-26.62
380.34	49.15
380.78	16.38
381.22	22.53
381.66	65.53
382.10	-28.67
382.53	75.77
382.97	98.30
383.41	16.38
383.85	90.11
384.29	-34.82
384.73	-61.44
385.17	30.72
385.61	-36.86
386.05	-6.14
386.49	-16.38
386.93	45.06
387.36	6.14
387.80	40.96
388.24	51.20
388.68	-6.14
389.12	-53.25
389.56	-47.10
390.00	145.41
390.44	-32.77
390.88	-24.58
391.31	-8.19
391.75	55.30
392.19	-34.82
392.63	-18.43
393.07	16.38
393.51	-59.39
393.95	55.30
394.39	-22.53
394.82	34.82
395.26	-14.34
395.70	20.48
396.14	-38.91
396.58	30.72
397.02	-59.39
397.45	-22.53
397.89	-18.43
398.33	83.97
398.77	30.72
399.21	-38.91
399.65	-22.53
400.08	75.77
400.52	34.82
400.96	-49.15
401.40	104.45
401.84	43.01
402.27	14.34
402.71	-55.30
403.15	43.01
403.59	-18.43
404.03	122.88
404.46	38.91
404.90	-49.15
405.34	61.44
405.78	-38.91
406.22	124.93
406.65	0.00
407.09	-26.62
407.53	-20.48
407.97	57.34
408.40	59.39
408.84	67.58
409.28	-38.91
409.72	-40.96
410.16	-53.25
410.59	6.14
411.03	-38.91
411.47	200.70
411.91	34.82
412.34	47.10
412.78	77.82
413.22	137.21
413.66	28.67
414.09	63.49
414.53	102.40
414.97	32.77
415.40	30.72
415.84	63.49
416.28	26.62
416.72	16.38
417.15	28.67
417.59	-26.62
418.03	114.69
418.46	24.58
418.90	81.92
419.34	6.14
419.78	137.21
420.21	20.48
420.65	28.67
421.09	90.11
421.52	57.34
421.96	141.31
422.40	77.82
422.83	75.77
423.27	155.65
423.71	67.58
424.14	75.77
424.58	108.54
425.02	98.30
425.45	102.40
425.89	94.21
426.33	141.31
426.76	96.25
427.20	180.22
427.64	139.26
428.07	79.87
428.51	200.70
428.95	198.65
429.38	131.07
429.82	143.36
430.26	133.12
430.69	172.03
431.13	163.84
431.57	188.41
432.00	174.08
432.44	124.93
432.87	196.61
433.31	143.36
433.75	241.66
434.18	151.55
434.62	131.07
435.05	112.64
435.49	153.60
435.93	270.33
436.36	159.74
436.80	237.56
437.23	196.61
437.67	231.42
438.11	315.39
438.54	313.34
438.98	198.65
439.41	188.41
439.85	266.24
440.29	274.43
440.72	282.62
441.16	270.33
441.59	319.48
442.03	194.56
442.46	282.62
442.90	415.74
443.34	362.49
443.77	339.96
444.21	317.44
444.64	301.05
445.08	374.78
445.51	415.74
445.95	391.16
446.38	333.82
446.82	401.40
447.25	428.03
447.69	358.39
448.13	372.73
448.56	493.56
449.00	432.12
449.43	411.64
449.87	499.70
450.30	610.29
450.74	466.94
451.17	507.90
451.61	583.67
452.04	571.38
452.48	587.77
452.91	581.62
453.35	739.32
453.78	681.97
454.22	714.74
454.65	673.78
455.09	731.12
455.52	770.04
455.96	774.13
456.39	772.08
456.83	821.24
457.26	819.19
457.69	804.85
458.13	927.73
458.56	966.64
459.00	1124.33
459.43	1085.42
459.87	1058.80
460.30	1066.99
460.74	1191.92
461.17	1226.73
461.61	1318.89
462.04	1353.71
462.47	1400.81
462.91	1415.15
463.34	1347.56
463.78	1413.10
464.21	1558.50
464.65	1767.40
465.08	1744.87
465.51	1974.24
465.95	1689.57
466.38	1722.34
466.82	1904.61
467.25	2103.26
467.69	2060.26
468.12	2121.70
468.55	2353.12
468.99	2236.38
469.42	2451.42
469.86	2535.39
470.29	2686.94
470.72	2713.56
471.16	2752.47
471.59	2641.88
472.03	3024.85
472.46	2772.95
472.89	3008.47
473.33	3121.10
473.76	3305.42
474.19	3606.47
474.63	3332.05
475.06	3561.42
475.49	3760.07
475.93	3786.69
476.36	4130.75
476.80	3981.25
477.23	4515.77
477.66	4020.16
478.10	4360.13
478.53	4392.89
478.96	4757.43
479.40	4966.32
479.83	4853.69
480.26	4773.82
480.70	5322.67
481.13	5154.74
481.56	5580.71
482.00	5257.14
482.43	5466.03
482.86	5666.73
483.30	6004.64
483.73	6006.69
484.16	5930.92
484.59	6170.53
485.03	6473.63
485.46	6623.13
485.89	6430.62
486.33	6322.08
486.76	6893.46
487.19	6813.59
487.63	6893.46
488.06	6965.14
488.49	7557.00
488.92	7358.35
489.36	7337.87
489.79	7503.76
490.22	7595.92
490.65	7741.32
491.09	8251.27
491.52	7919.50
491.95	8294.27
492.38	8167.30
492.82	8501.12
493.25	8548.22
493.68	8576.89
494.11	8435.58
494.55	8933.24
494.98	8908.66
495.41	8978.30
495.84	8816.51
496.28	8937.34
496.71	8873.85
497.14	9439.09
497.57	9162.61
498.01	9482.10
498.44	9539.44
498.87	10071.91
499.30	9869.16
499.73	10041.19
500.17	9662.32
500.60	10080.10
501.03	10061.67
501.46	10501.98
501.89	10368.87
502.33	10608.48
502.76	10469.22
503.19	10864.47
503.62	10921.82
504.05	11071.32
504.49	10862.43
504.92	10743.64
505.35	10854.23
505.78	11378.51
506.21	11583.31
506.64	11812.68
507.08	11753.29
507.51	11953.99
507.94	11794.25
508.37	12265.28
508.80	11863.88
509.23	12027.72
509.67	12320.58
510.10	12592.96
510.53	12670.78
510.96	12732.22
511.39	12697.41
511.82	13043.51
512.25	13039.42
512.69	13125.43
513.12	13285.17
513.55	13584.18
513.98	13276.98
514.41	13492.02
514.84	13578.03
515.27	14020.39
515.70	13668.14
516.14	13862.70
516.57	13885.23
517.00	14106.41
517.43	14372.64
517.86	14749.47
518.29	14446.37
518.72	14645.02
519.15	14624.54
519.58	14796.57
520.01	14913.31
520.45	15134.49
520.88	14819.10
521.31	15007.52
521.74	15224.60
522.17	15779.60
522.60	15720.21
523.03	15562.51
523.46	15568.66
523.89	16119.56
524.32	16000.78
524.75	16432.90
525.18	16125.71
525.61	16359.17
526.04	16041.74
526.47	16758.53
526.90	16455.43
527.33	16641.79
527.77	16641.79
528.20	17051.39
528.63	16742.14
529.06	16912.13
529.49	16668.42
529.92	17153.79
530.35	16977.66
530.78	17893.10
531.21	17436.41
531.64	17491.70
532.07	17762.03
532.50	17882.86
532.93	17780.46
533.36	18044.65
533.79	17972.97
534.22	18122.48
534.65	18276.07
535.08	18501.35
535.51	18300.65
535.94	18521.83
536.37	18132.72
536.80	18521.83
537.23	18777.83
537.66	18720.48
538.09	18816.74
538.52	18865.89
538.95	18743.01
539.38	19050.21
539.81	18841.31
540.24	19119.84
540.66	19334.87
541.09	19793.62
541.52	19338.97
541.95	19545.81
542.38	19885.78
542.81	19343.06
543.24	19488.47
543.67	19926.74
544.10	19519.19
544.53	19881.68
544.96	19511.00
545.39	19818.19
545.82	19953.36
546.25	20031.18
546.68	20123.34
547.11	20330.19
547.53	20356.81
547.96	20575.94
548.39	20166.35
548.82	20707.01
549.25	20381.39
549.68	21178.04
550.11	20883.14
550.54	20958.91
550.97	20909.76
551.40	21167.80
551.82	21644.98
552.25	21440.18
552.68	20698.82
553.11	21276.35
553.54	21425.85
553.97	21542.58
554.40	21462.71
554.83	22171.31
555.26	21923.51
555.68	22193.84
556.11	22001.33
556.54	22144.69
556.97	22060.72
557.40	22668.97
557.83	22335.15
558.26	22967.97
558.68	22699.69
559.11	23264.92
559.54	23144.09
559.97	23074.46
560.40	23051.94
560.83	23510.68
561.25	23013.02
561.68	23371.42
562.11	23582.36
562.54	23543.45
562.97	23410.33
563.40	23903.89
563.82	23910.04
564.25	24258.19
564.68	23905.94
565.11	24225.42
565.54	23910.04
565.96	24493.71
566.39	24123.02
566.82	25026.18
567.25	24526.47
567.68	25038.47
568.10	24979.07
568.53	25192.06
568.96	25239.17
569.39	25009.79
569.81	25026.18
570.24	25249.41
570.67	25560.70
571.10	25458.30
571.53	25095.81
571.95	26029.68
572.38	25857.65
572.81	26189.42
573.24	25781.88
573.66	25996.92
574.09	26185.33
574.52	26316.40
574.95	25443.96
575.37	26214.00
575.80	26515.05
576.23	26486.38
576.66	26914.41
577.08	26728.04
577.51	26273.39
577.94	26975.84
578.36	27000.42
578.79	27307.62
579.22	26801.77
579.65	26764.90
580.07	27211.36
580.50	27420.25
580.93	27356.77
581.36	27534.94
581.78	27487.84
582.21	27354.72
582.64	27305.57
583.06	27407.97
583.49	27786.84
583.92	27571.80
584.34	27856.47
584.77	28235.35
585.20	27989.59
585.62	28038.74
586.05	27911.77
586.48	28405.33
586.90	28411.47
587.33	27719.26
587.76	28933.70
588.18	28685.90
588.61	28298.83
589.04	28610.12
589.46	28513.87
589.89	28644.94
590.32	28700.23
590.74	28868.17
591.17	28974.66
591.60	28950.09
592.02	29126.21
592.45	29118.02
592.88	28853.83
593.30	29085.25
593.73	29548.09
594.15	29218.37
594.58	28960.33
595.01	29566.52
595.43	29029.96
595.86	29918.78
596.29	29943.35
596.71	29396.54
597.14	29949.50
597.56	29838.90
597.99	30326.32
598.42	29472.32
598.84	29992.50
599.27	30172.72
599.69	30262.83
600.12	30037.56
600.55	30791.21
600.97	30713.39
601.40	30283.31
601.82	30619.18
602.25	30885.42
602.67	30723.63
603.10	30858.79
603.53	30522.93
603.95	31114.79
604.38	30989.86
604.80	31323.68
605.23	31118.89
605.65	31686.17
606.08	32224.79
606.50	31698.46
606.93	31630.88
607.36	31688.22
607.78	32136.73
608.21	32439.82
608.63	32275.99
609.06	32310.80
609.48	32261.65
609.91	32362.00
610.33	32353.81
610.76	32312.85
611.18	32640.53
611.61	32601.61
612.03	32421.39
612.46	32949.77
612.88	32714.25
613.31	32222.74
613.73	32992.78
614.16	32534.03
614.58	32574.99
615.01	32595.47
615.43	33248.77
615.86	33533.44
616.28	33003.02
616.71	32437.78
617.13	33564.16
617.56	33207.81
617.98	33250.82
618.41	33664.51
618.83	33650.17
619.26	33154.57
619.68	33709.57
620.11	33533.44
620.53	34020.86
620.96	33265.16
621.38	33594.88
621.81	33424.90
622.23	34164.21
622.65	33758.72
623.08	33766.91
623.50	33656.32
623.93	33857.02
624.35	33637.89
624.78	34317.81
625.20	33674.75
625.62	33760.76
626.05	33842.68
626.47	34618.86
626.90	34409.97
627.32	34090.49
627.75	34047.48
628.17	33926.65
628.59	34088.44
629.02	34551.28
629.44	34393.59
629.87	34162.17
630.29	34283.00
630.71	34117.11
631.14	34606.58
631.56	34948.59
631.99	33840.64
632.41	34698.73
632.83	34469.36
633.26	34717.17
633.68	34864.62
634.11	34506.23
634.53	34995.69
634.95	34983.40
635.38	34917.87
635.80	35118.57
636.22	34295.28
636.65	35192.30
637.07	35034.60
637.49	35005.93
637.92	34860.52
638.34	35306.98
638.76	34758.13
639.19	35577.31
639.61	35343.84
640.04	35423.72
640.46	35511.78
640.88	35694.05
641.31	35425.76
641.73	35948.00
642.15	35466.72
642.57	36122.07
643.00	35599.84
643.42	35587.55
643.84	35837.41
644.27	35917.28
644.69	35892.70
645.11	36294.10
645.54	35552.74
645.96	35939.80
646.38	36105.69
646.81	36425.17
647.23	35737.05
647.65	35907.04
648.07	35984.86
648.50	35962.33
648.92	36068.83
649.34	35816.93
649.77	35603.94
650.19	36056.54
650.61	36031.96
651.03	35900.89
651.46	36066.78
651.88	36285.91
652.30	35730.91
652.72	36247.00
653.15	36468.18
653.57	36060.63
653.99	36883.92
654.41	36523.47
654.84	36562.39
655.26	36687.31
655.68	36664.78
656.10	37017.04
656.53	36253.14
656.95	36728.27
657.37	36480.47
657.79	36414.93
658.22	36754.90
658.64	36304.34
659.06	36548.05
659.48	36920.78
659.90	36048.35
660.33	36488.66
660.75	36353.49
661.17	36464.08
661.59	36224.47
662.02	36093.40
662.44	36171.22
662.86	36253.14
663.28	35739.10
663.70	36433.36
664.12	35964.38
664.55	36492.76
664.97	36021.72
665.39	36462.04
665.81	35886.56
666.23	36738.51
666.66	36193.75
667.08	36853.20
667.50	36507.09
667.92	36685.26
668.34	36023.77
668.76	36402.64
669.19	36328.92
669.61	36699.60
670.03	36427.22
670.45	36271.57
670.87	36343.25
671.29	36662.74
671.71	36230.62
672.14	36089.31
672.56	35630.56
672.98	36173.27
673.40	36267.48
673.82	36353.49
674.24	36091.35
674.66	36486.61
675.08	36259.29
675.51	36349.40
675.93	36357.59
676.35	36345.30
676.77	36140.50
677.19	36277.72
677.61	36117.98
678.03	36406.74
678.45	36326.87
678.87	35974.62
679.29	36134.36
679.72	36271.57
680.14	36267.48
680.56	35997.15
680.98	36195.80
681.40	35861.98
681.82	36402.64
682.24	35638.75
682.66	35757.53
683.08	36244.95
683.50	35546.59
683.92	35771.87
684.34	35790.30
684.76	35747.29
685.18	35978.72
685.61	36251.09
686.03	35802.59
686.45	36105.69
686.87	35532.26
687.29	36603.35
687.71	35898.84
688.13	35624.42
688.55	35444.20
688.97	36476.37
689.39	36103.64
689.81	36408.79
690.23	35390.95
690.65	36142.55
691.07	35706.34
691.49	35849.69
691.91	35948.00
692.33	35663.33
692.75	35657.18
693.17	35653.09
693.59	35212.77
694.01	36208.09
694.43	35644.90
694.85	35902.94
695.27	35530.21
695.69	35464.67
696.11	35065.32
696.53	35235.30
696.95	35034.60
